,Unnamed: 0,text,canonical
6230,6230,Bende yanlış olmaz :),bende yanlış olmaz :)
6231,6231,Patron bence bunu bir daha düşün :),patron bence bunu bir daha düşün :)
6232,6232,kemal'i de gömdük darısı başına vartolu :),kemal'i de gömdük darısı başına vartolu :)
6233,6233,Sampiyonlar ligi olum grubu :),şampiyonlar ligi ölüm grubu :)
6234,6234,"@Hakan_gundogar ‘ın beşiktaş maçını staddan izlediğine emin misiniz?:)) @asporcomtr Biraz da içmiş gibi,kafa baya güzel ","@hakan_gündoğar ‘ in beşiktaş maçını stadına izlediğine emin misiniz ? :) ) @asporcomtr biraz da içmiş gibi , kafa baya güzel"
6235,6235,Bizim adına kötü dediğimiz şey doğada yok mu? :) islamiyetteki esmalara karşılık onlarda temsili tanrı/tanrıçalar var işte tüm hikayede kahramanın bünyesinde var olan ismi tezahür/kendini keşfi/tanrıyı buluş. Sadece coğrafyaya göre anlatım biçimi farklı :),bizim adına kötü dediğimiz şey doğada yok mu ? :) islamiyetteki esmalara karşılık onlarda temsili tanrı / tanrıçalar var işte tüm hikayede kahramanın bünyesinde var olan ismi tezahür / kendini keşfi / tanrıyı buluş . sadece coğrafyaya göre anlatım biçimi farklı :)
6236,6236,"Yoluma koymaya çalıştığınız taşları cebinize koyun , belki biraz ağırlığınız olur :))","yoluma koymaya çalıştığınız taşları cebinize koyun , belki biraz ağırlığınız olur :) )"
6237,6237,son alfa romeo reklamları da hesaplarımı terketti :D,sen alfa romeo reklamları da hesaplarımı terketti : d
6238,6238,Verdulleme! :-),verdulleme ! :-)
6239,6239,Borcum olsun :)),borcum olsun :) )
6240,6240,Bazen çok acımasız olabiliyorsun Sinemko :)),bazen çok acımasız olabiliyorsun sinemko :) )
6241,6241,Aynen öyle :),aynen öyle :)
6242,6242,"Sasa, Aselsan, Tüpraş kaldı.

Cuma tüm hisseleri sattım. 4 ayda %45 prim. Yeter :)","sasa , aselsan , tüpraş kaldı . cuma tüm hisseleri sattım . 4 ayda %45 prim . yeter :)"
6243,6243,Eyvallah :) bi çayım var zaten.,eyvallah :) bir çayım var zaten .
6244,6244,İşte o yüzden hayırlı olsun :D,işte o yüzden hayırlı olsun : d
6245,6245,:)) sayende yazı beleşe getirdiler,:) ) sayende yazı beleşe getirdiler
6246,6246,O kadar estetik yaptırsam bende olurdum reis :),o kadar estetik yaptırsam bende olurum reis :)
6247,6247,"Rosberg'in de 2016 Abu Dhabi'si yeter...

şu ""yalandan"" morarmış gülümsemeyi görmek o kadar güzel ki :)pic.twitter.com/5iVrYZg4Uj","rosberg'in de 2016 abu dhabisi yeter ... şu "" yalandan "" morarmış gülümsemeyi görmek o kadar güzel ki :) piç . twitter.com/5ivryzg4uj"
6248,6248,"Bu reklam yalan. Ve zaten yalan olduğu için defalarca kaldırıldı facebooktan reklam verme koşullarını ihlal ettiği için... ama siz yine sanki hologrammış ya da gercekten lazermiş gibi falan paylaşmaya devam edin, farketmez :)))","bu reklam yalan . ve zaten yalan olduğu için defalarca kaldırınıldı facebooktan reklam verme koşullarını ihlal ettiği için ... ama siz yine sanki hologrammış ya da gerçekten lazermiş gibi falan paylaşmaya devam edin , farketmez :) ) )"
6249,6249,"Yani seviniyor,mutlu oluyor :)","yani seviniyor , mutlu oluyor :)"
6250,6250,Beşiktaş’ın as oyuncularından bahsediyoruz :),beşiktaşın as oyuncularından bahsediyoruz :)
6251,6251,"Kaç kaç deli kankalarım var, fena esir alıyorlar :)","kaç kaç deli kankalarım var , fena esir alıyorlar :)"
6252,6252,Çıktım ben :),çıktım ben :)
6253,6253,Kaçtığı şey üstüne gelirmiş insanın :)),kaçtığı şey üstüne gelirmiş insanın :) )
6254,6254,Konudan haberim olduğu için zaten marketim 84 ve üzeriyle dolu. O yüzden kafam rahat. Takip edin beni de :)),konudan haberim olduğu için zaten marketim 84 ve uzeriyle dolu . o yüzden kafam rahat . takip edin beni de :) )
6255,6255,Ulan Pektemek çek sola sür yapıştır işte. Bjklilerin dediği kadar varmış anca boş kaleye attı :)),ulan pektemek çek sola sur yapıştır işte . bjk lilerin dediği kadar varmış anca boş kaleye attı :) )
6256,6256,AH SENİ AZGIN ZİLLİ AH. ELİME GEÇSEN ZEVKLEDE ULAŞILMIYORKİ SANA :),ah seni azgın zilli ah . elime geçsen zevkle de ulaşılmıyorki sana :)
6257,6257,Caner’i sağa aldı :),caner’i sağa aldı :)
6258,6258,"rakip 10 kişi,skor 1-1,nasılsa bir gol atar maçı kazanırız abi yaaa laubaliliği

Koita'nın kademesine girmeye çalışan Adem Ljajic'ti :) ve giremedi...","rakip 10 kişi , skor 1-1 , nasılsa bir gol atar maçı kazanırız abi yaaa laubaliliği koita'nın kademesine girmeye çalışan adem ljajıç'ti :) ve giremedi ..."
6259,6259,Mis gibi pırıl pırıl :),mis gibi pırıl pırıl :)
6260,6260,Rakip 10 kişiyken ikinci yarıya Atiba-Elneny çıkıp bir de kontrodan gol yemek mi ? Hocam yine formdasın bugün :),rakip 10 kişiyken ikinci yarıya atiba-elneny çıkıp bir de kontradan gol yemek mi ? hocam yine formdasın bugün :)
6261,6261,Hal olacak tabi ki :),hal olacak tabii ki :)
6262,6262,yeter skoru korusnlar yeter :))),yeter skoru korüsnlar yeter :) ) )
6263,6263,Maruz kalmadığım cinsel saldırı kalmıyor. Arkadaşlar burada size duyar kasacak değilim :)) Erkek cinsel organı görmekten ya da kadınların  ''sanat benim'' ya da ''sanatsal mı?'' başlıklı acayip fotolarını görmek istemiyorum...,maruz kalmadığım cinsel saldırı kalmıyor . arkadaşlar burada size duyar kasacak değilim :) ) erkek cinsel organı görmekten ya da kadınların ' ' sanat benim ' ' ya da ' ' sanatsal mı ? ' ' başlıklı acayip fotolarını görmek istemiyorum ...
6264,6264,Olmaz inşaallah :))),olmaz inşaallah :) ) )
6265,6265,Ahahahah iyi be tamam defol cüce:):),ahahahah iyi be tamam defol cüce :) :)
6266,6266,"siklemiyorum ego sanıyorsunuz,boşveriyorum unuttu sanıyorsunuz,uğraşmıyorum yapamam sanıyorsunuz,gülsem mutlu ağlasam güçsüz sanıyorsunuz siz bu dünyaya sadece sanmaya gelmişsiniiz :D","söylemiyorum ego sanıyorsunuz , boşveriyorum unuttu sanıyorsunuz , uğraşmıyorum yapamam sanıyorsunuz , gülsem mutlu ağlasam güçsüz sanıyorsunuz siz bu dünyaya sadece sanmaya gelmişsiniz : d"
6267,6267,Caneri sağa aldı yine :)))))))))))),caneri sağa aldı yine :) ) ) ) ) ) ) ) ) ) ) )
6268,6268,@mor_feslegen kedilerden tatlı psikopatı yok :D …,@mor_fesleğen kedilerden tatlı psikopatı yok : d  …
6269,6269,Neyse amacım gericilik değil en ufak bir şey kattıysam ne mutlu :)),neyse amacım gericilik değil en ufak bir şey kattıysam ne mutlu :) )
6270,6270,Hafta sonu sendroma girmeme daha 2 saat var idare et bee :)),hafta sonu sendroma girmeme daha 2 saat var idare et bee :) )
6271,6271,Salma yapmış baya demek :)),salma yapmış baya demek :) )
6272,6272,5 yıl sonra taşınmayı düşünüyorum :),5 yıl sonra taşınmayı düşünüyorum :)
6273,6273,"Ayrıntıyı ya bilerek yada bilmeden atlıyorsunuz.
Hülagü müslüman olmayan son Türk/Moğol hükümdarıdır.
Abbasi halifesine etek giydirip oynatmıştır.Anadoluya hiç bir akında da bulunmadı.Ben Hülagü ismini bilerek seçtim,tüm İlhanlıların yaptıklarından sorumlu değilim :)","ayrıntıyı ya bilerek yada bilmeden atlıyorsunuz . hulagu müslüman olmayan son türk / moğol hükümdarıdır . abbasi halifesine etek giydirip oynatmıştır . anadoluya hiç bir akında da bulunmadı . ben hulagu ismini bilerek seçtim , tüm ilhanlıların yaptıklarından sorumlu değilim :)"
6274,6274,"Abi sende yakalayınca bırakmıyorsun, illa dövcen :)","abi sende yakalayınca bırakmıyorsun , illa dövcen :)"
6275,6275,Iyi akşamlar :),iyi akşamlar :)
6276,6276,"Avukat Nora'nın kadınlardan ""bekleneni"" anlattığı bölüm şahane :)","avukat nora'nın kadınlardan "" bekleneni "" anlattığı bölüm şahane :)"
6277,6277,"+ Bu hayatımda mutlaka olmalı mı yoksa hayatım bu olmalı dediğiniz ne var??

- Ben : O hayatım Olmalı  :)",+ bu hayatımda mutlaka olmalı mı yoksa hayatım bu olmalı dediğiniz ne var ? ? - ben : o hayatım olmalı :)
6278,6278,"Akp içinden ayrılıp da kötü olmayan oldu mu ? 

Meğer herkes birşeyin ucundan kıyısından tutmuş :) 

Halk olarak tavrımız:
Hepiniz birbiriniz hakkında söylediklerinizde haklısınız. …",akp içinden ayrılıp da kötü olmayan oldu mu ? meğer herkes birşeyin ucundan kıyısından tutmuş :) halk olarak tavrımız : hepiniz birbiriniz hakkında söylediklerinizde haklısınız .   …
6279,6279,Uppada öyle yetenek var mıymış acaba :D,pupada öyle yetenek var mıymış acaba : d
6280,6280,Bence anasınıfından başlasak yetişiir :),bence anasınıfısından başlasak yetişir :)
6281,6281,Adana Durum Sırdan diye geçiyor Fatih Durmuşoğlu yolladı kadirli işi olacak derseniz :)),adana dürüm sırdan diye geçiyor fatih durmuşoğlu yolladı kadirli işi olacak derseniz :) )
6282,6282,"İnstagramı açıyorum, heryer bembeyaz, dağdan aşşağı gelen yok :)","ınstagramı açıyorum , heryer bembeyaz , dağdan aşağı gelen yok :)"
6283,6283,İnşAllah çok Âmin diyorum değerli dostum.. Teşekkür ederim senin Akşamının benimkinden güzel olsun :),inşallah çok amin diyorum değerli dostum . . teşekkür ederim senin aksamının benimkinden güzel olsun :)
6284,6284,"Karabağ değil, Karadağ :) 
 … …","karabağ değil , karadağ :)   …   …"
6285,6285,"Eder, -mi de ayrı yazılır :)))","eder , - mi de ayrı yazılır :) ) )"
6286,6286,La ne spamı :),la ne Sami :)
6287,6287,"Sağolasınız bizimde hemşerimiz sayılır Kayseri kaç km ki 
Rahmeli yi çok severdik
Bizim zamanımızda gençliğimizde düğün odalarında hep türküleri söylerlerdi 
Sizinde ellerinize sağlık bazen görüyorum paylaştığını severek izliyorum yani.:))",sağolasınız bizimde hemşerimiz sayılır kayseri kaç km ki rahmetli yi çok severdik bizim zamanımızda gençliğimizde düğün odalarında hep türküleri söylerlerdi sizin de ellerinize sağlık bazen görüyorum paylaştığını severek izliyorum yani . :) )
6288,6288,Bugün ömrümden ömür giden pozisyon :) …,bugün ömrümden ömür giden pozisyon :)   …
6289,6289,“İyi ki varsın.” Cümlesini duymayalı uzun zaman olmuştu  :),“ iyi ki varsın . ” cümlesini duymayalı uzun zaman olmuştu :)
6290,6290,lkahkşaklşh :),lkahkşaklşh :)
6291,6291,Tavşan Kafalı Mars yap.:):):):),tavşan kafalı mars yap . :) :) :) :)
6292,6292,Tam da bugün bundan sonra hep bunu giyiyim diye düşündüm :),tam da bugün bundan sonra hep bunu giyeyim diye düşündüm :)
6293,6293,Al el niny pozisyonu vida pozisyonu ile aynı bir de sarı gördük :)) sikerim böyle hakemi hoca,al el nine pozisyonu vida pozisyonu ile aynı bir de sarı gördük :) ) sikerim böyle hakemi hoca
6294,6294,Kazanılan hakları değiştirin aranızda  :),kazanılan hakları değiştirin aranızda :)
6295,6295,oxFIRAT üniversitesi videosu bu :)),Özfırat üniversitesi videosu bu :) )
6296,6296,"Balık, yükseleni Akrep :)","balık , yükseleni akrep :)"
6297,6297,"Para, kazanmak , mutluluk rüyaların tersi çıkarmış bro :) …","para , kazanmak , mutluluk rüyaların tersi çıkarmış bir :)   …"
6298,6298,dasjdgfjdfskdk hep oynanıyor :D,dasjdgfjdfskdk hep oynanıyor : d
6299,6299,"Kışı sevmem ama gezmek çok cazip dünürüm.. :))
Teşekkür ediyorum. ",kişi sevmem ama gezmek çok cazip dünürüm . . :) ) teşekkür ediyorum .
6300,6300,Bizimkiler çok sesli koroda buna hazırlanıyorlar. Tanrı yar ve yardımcımız olsun :) ,bizimkiler çok sesli koroda buna hazırlanıyorlar . tanrı yar ve yardımcımız olsun :)  
6301,6301,HAHAHAAHAHAAHAHA KLOP BÜYÜSÜ TUTUYOR :D …,hahahaahahaahaha klip büyüsü tutuyor : d  …
6302,6302,1 tane 20 tl benim ...:),1 tane 20 tl benim ... :)
6303,6303,Koita’nın sarıları bizim takıma paylaştırılıyor :),Keita’nın sarıları bizim takıma paylaştırılıyor :)
6304,6304,Yok moruk sen yapma cidden :)),yok moruk sen yapma cidden :) )
6305,6305,Anlatsana gopek :)))),anlat köpek :) ) ) )
6306,6306,Güzel hareketler :)pic.twitter.com/SpRge3EsWj,güzel hareketler :) piç . twitter.com/sprğe3eswj
6307,6307,Daha neler :D,daha neler : d
6308,6308,badarbunga yedi beni ızgara olarak beni yaptı :),badarbunga yedi beni ızgara olarak beni yaptı :)
6309,6309,Tamda ben bunu sana yazacaktim :) bi an gaflete dusup izledin galiba gol yemissiniz,tamda ben bunu sana yazacaktım :) bir an gaflete düşüp izledin galiba gol yemişsiniz
6310,6310,Bence abdullah avcı mustafa pektemeği alnından öpsün maç sonu :) @Besiktas,bence abdullah avcı mustafa Pektemek'i alnından öpsün maç sonu :) @beşiktaş
6311,6311,İptal edilen seferiniz için 30 dakika önce haber verip bilet iptal edebiliyorsunuz oysa :p,iptal edilen seferiniz için 30 dakika önce haber verip bilet iptal edebiliyorsunuz oysa :p
6312,6312,Yaşaaa beee :)))) çıldır çıldırrrrr,yasa bee :) ) ) ) çıldır çıldırrrrr
6313,6313,Senden erken davranan oldu :),senden erken davranan oldu :)
6314,6314,50defa atılması gereken adam gol atıyor :D tr ligi hakemleri şaşırtmıyor,50defa atılması gereken adam gol atıyor : d tr ligi hakemleri şaşırtmıyor
6315,6315,Favlayanlar instasını söyleyene 50 TL :),havlayanlar inşasını söyleyene 50 tl :)
6316,6316,Ofsayt çizgisi var güzel abim. Adamlar vermemek için 4 dk izlediler zaten :),ofsayt çizgisi var güzel abim . adamlar vermemek için 4 dk izlediler zaten :)
6317,6317,"Dogal olarak ruh ve beden butunlesmesinin tamamlandigi o ""ozel an"" cok muhim. Gezegenlerin etkisi yadsinamaz.

Ancak gundelik yasami etkileyen astroloji hava civa :) Gecerliligi yok!","doğal olarak ruh ve beden bütünleşmesinin tamamlandığı o "" özel an "" çok mühim . gezegenlerin etkisi yadsınamaz . ancak gündelik yaşamı etkileyen astroloji hava civa :) geçerliliği yok !"
6318,6318,Biliyorum :):),biliyorum :) :)
6319,6319,Canerin ortaları karakteriyle ters orantılı :)),canerin ortaları karakteriyle ters orantılı :) )
6320,6320,Pardon mantıklı :),pardon mantıklı :)
6321,6321,elneny sarı gördüğü pozisyonla yediğimiz ilk goldeki vida pozisyonun farkı ne :) ? 4 tane sarı görmesi gereken koita gol attı ...,elneny sarı gördüğü pozisyonla yediğimiz ilk goldeki vida pozisyonun farkı ne :) ? 4 tane sarı görmesi gereken kota gol attı ...
6322,6322,dkşakşlda dostum kırmızıya yakındı ilk yarı atılması lazımdı sarısı olmasına rahmen topa vurdu bide az önce gökhana faul yaptı kredisi bitti o bakımdan demiştim :))),dksakslda dostum kırmızıya yakındı ilk yarı atılması lazımdı sarısı olmasına rağmen topa vurdu bide az önce gökhana faul yaptı kredisi bitti o bakımdan demiştim :) ) )
6323,6323,Eger hacminiz yuksekse neden 2 vermeyelim ? :),eğer hacminiz yüksekse neden 2 vermeyelim ? :)
6324,6324,Gunlerdir dilimden düşmüyor :),günlerdir dilimden düşmüyor :)
6325,6325,İkinci Bahar :) gerçi 6 oldu ama,ikinci bahar :) gerçi 6 oldu ama
6326,6326,Zaten dogruluguna inandigim icin biased olunur dedim :) Dogum tarihi (bildigimiz burc) ve dogum saatinin (yukselen burcu) kisinin karakterine etkisi olduguns ben de inaniyorum. Her dogum mucizevi muthis bir olay.,zaten doğruluğuna inandığım için biaşed olunur dedim :) doğum tarihi ( bildiğimiz burç ) ve doğum saatinin ( yükselen burcu ) kişinin karakterine etkisi olduğunu ben de inanıyorum . her doğum mucizevi müthiş bir olay .
6327,6327,Hala devam ediyor çağrılarına :))))pic.twitter.com/87ZVdaMYks,hala devam ediyor çağrılarına :) ) ) ) piç . twitter.com/87zvdamyks
6328,6328,Bonus ver oynayalım admin :),bonus ver oynayalım admin :)
6329,6329,Knks başka desen başka renk başka çiçek kalmamış gibi konuşma allah aşkına :D,knks başka desen başka renk başka çiçek kalmamış gibi konuşma allah aşkına : d
6330,6330,Noluyoruz ne bu tantana görende sanır Vedat Muriqi golü yazdı :D,oluyoruz ne bu tantana görende sanır vedat müridi golü yazdı : d
6331,6331,Süpermiş sizinki de :) Umarım reelde de yapma fırsatı bulursunuz,süpermiş sizinki de :) umarım reelde de yapma fırsatı bulursunuz
6332,6332,"Keşke gelirken sağ ayağınıda getirseydi ama neysa olsun cani sağolsun....
Bu arada yokmi sende Gara Gap Gara haberler :)",keşke gelirken sağ ayağını da getirseydi ama neyse olsun canı sağolsun ... . bu arada yök mı sende gara gap gara haberler :)
6333,6333,"Bu kadar jafa yormana gerek yoktu. Gercekten :)
Twitin haklılığını alkışlayarak da destekleyebilirdin. Eleştiriye açık biriyimdir ama düzeltilmeye degil. Tesekkür ederim",bu kadar kafa yormana gerek yoktu . gerçekten :) tweetini haklılığını alkışlayarak da destekleyebilirdin . eleştiriye açık biriyimdir ama düzeltilmeye değil . teşekkür ederim
6334,6334,Besiktas dünyanin en eglenceli kulübü kendin besiktasli olmama sartiyla tabi yoksa sinir hastasi olmaman imkansiz ali ece misal bide o üstüne liverpoolu da allah sabir versin :D,beşiktaş dünyanın en eğlenceli kulübü kendin beşiktaşlı olmama şartıyla tabi yoksa sinir hastası olmaman imkansız ali ece misal bide o üstüne liverpoolu da allah sabır versin : d
6335,6335,Oyundan atılması gereken adam gol attı :),oyundan atılması gereken adam gol attı :)
6336,6336,1.32 de ki kadın beni bul :),1.32 de ki kadın beni bul :)
6337,6337,Gel baba yanımdaki dükkan boş :),gel baba yanımdaki dükkan boş :)
6338,6338,Ben de çok severim. Tam bir tanım yapma tanımı :),ben de çok severim . tam bir tanım yapma tanımı :)
6339,6339,#KASvBJK 10 kişi takıma bir oyun planın yok işte Abdullah Avcı bırak git :),#kasvbjk 10 kişi takıma bir oyun planın yok işte abdullah avcı bırak git :)
6340,6340,"Yan masadaki kız 1,5 saattir annesi ile konuşuyor Bartın da neler olup gittiğinden haberim :))","yan masadaki kız 1,5 saattir annesi ile konuşuyor bartın da neler olup gittiğinden haberim :) )"
